timestamp,robot_state,servo_on,emergency_stopped,safety_stopped,joint_position,joint_velocity,joint_current,joint_temperature,joint_torque,task_position,task_orientation
2026-05-28 11:42:11.535785,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -584.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:12.576765,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -584.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:13.622543,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -584.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:14.664057,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -584.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:15.709331,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 46.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:16.737703,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:17.793915,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:18.839647,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:19.872498,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:20.912662,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:21.944511,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 47.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:22.967413,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 44.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:24.008217,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:25.055491,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:26.097435,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 46.0, 56.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:27.136807,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:28.167469,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:29.193587,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:30.237468,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:31.283488,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 49.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:32.311339,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:33.337202,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:34.379142,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -587.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:35.426171,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -593.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:36.456184,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:37.479240,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 58.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:38.506482,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:39.551432,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:40.595390,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:41.639609,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:42.684221,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:43.725100,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 44.0, 48.0, 58.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:44.748612,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 46.0, 47.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:45.793418,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:46.840480,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 44.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:47.890110,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:48.931595,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:49.949497,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:50.992861,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:52.024396,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:53.047516,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:54.087240,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 44.0, 47.0, 58.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:55.128788,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:56.173040,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:57.220815,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:58.262401,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:42:59.305337,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:00.351256,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:01.394134,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:02.439223,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 44.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:03.472910,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:04.517944,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 47.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:05.530592,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 58.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:06.574264,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:07.603892,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 47.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:08.633930,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 47.0, 57.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:09.673086,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[46.0, 45.0, 48.0, 57.0, 54.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:10.700081,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:11.730550,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 46.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:12.772337,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 54.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:13.794363,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 44.0, 48.0, 57.0, 55.0, 58.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
2026-05-28 11:43:14.833934,STATE_CODE(11),True,False,False,"[0.0, 0.0, 90.1, 0.0, 90.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[128.0, 2610.0, -2770.0, -590.0, 195.0, 151.0]","[47.0, 45.0, 48.0, 57.0, 55.0, 57.0]","[0.0, -2.7, -2.8, 0.5, 0.0, 0.0]","[367.1, 7.5, 195.8]","[165.5, 179.9, 165.3]"
